File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000QGK	bigBed broadPeak	peaks	ENCSR000BKO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP1-human	ENCAB000AKY	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	1	1					ENCFF001ULF	111901	Richard Myers, HAIB	c5c317b5c7db02c117efb0fa1a1c39b3	https://www.encodeproject.org/files/ENCFF000QGK/@@download/ENCFF000QGK.bigBed	hg19	
ENCFF000QGL	bigBed broadPeak	peaks	ENCSR000BKO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP1-human	ENCAB000AKY	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	2	1					ENCFF001ULG	224233	Richard Myers, HAIB	78ad45e4a570110d9c61e7bc6d91e181	https://www.encodeproject.org/files/ENCFF000QGL/@@download/ENCFF000QGL.bigBed	hg19	
ENCFF000QGO	bigWig	raw signal	ENCSR000BKO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP1-human	ENCAB000AKY	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	1	1						2925159	Richard Myers, HAIB	6c8fd03d97423226af68c43c73a56835	https://www.encodeproject.org/files/ENCFF000QGO/@@download/ENCFF000QGO.bigWig	hg19	
ENCFF000QGP	bigWig	raw signal	ENCSR000BKO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP1-human	ENCAB000AKY	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	2	1						6381695	Richard Myers, HAIB	6ca843495beb775b8f4ad0913fe7be3c	https://www.encodeproject.org/files/ENCFF000QGP/@@download/ENCFF000QGP.bigWig	hg19	
ENCFF585IXS	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BKO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP1-human	ENCAB000AKY	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CMN	432666	ENCODE Consortium	65e8612acf6d46955e7415e30b25934e	https://www.encodeproject.org/files/ENCFF585IXS/@@download/ENCFF585IXS.bigBed	hg19	
ENCFF000OQF	bigBed broadPeak	peaks	ENCSR000BHM	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1					ENCFF001UBS	352028	Richard Myers, HAIB	15c080b5159554f3e2de7690299eacfd	https://www.encodeproject.org/files/ENCFF000OQF/@@download/ENCFF000OQF.bigBed	hg19	
ENCFF000OQG	bigBed broadPeak	peaks	ENCSR000BHM	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1					ENCFF001UBT	388722	Richard Myers, HAIB	caadca01941753b70d69955025697866	https://www.encodeproject.org/files/ENCFF000OQG/@@download/ENCFF000OQG.bigBed	hg19	
ENCFF000OQJ	bigWig	raw signal	ENCSR000BHM	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1						17091262	Richard Myers, HAIB	6170f7b8f0e9a32fa4477604fd96f879	https://www.encodeproject.org/files/ENCFF000OQJ/@@download/ENCFF000OQJ.bigWig	hg19	
ENCFF000OQK	bigWig	raw signal	ENCSR000BHM	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1						33732444	Richard Myers, HAIB	10f33cb4f5aa35c83b16843b2d7b4463	https://www.encodeproject.org/files/ENCFF000OQK/@@download/ENCFF000OQK.bigWig	hg19	
ENCFF265KUU	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHM	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CJB	609092	ENCODE Consortium	19ce24a7c1d943c729499f3ba758d965	https://www.encodeproject.org/files/ENCFF265KUU/@@download/ENCFF265KUU.bigBed	hg19	
ENCFF000PLZ	bigBed broadPeak	peaks	ENCSR000BJL	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	1	1					ENCFF001UGW	125514	Richard Myers, HAIB	9b3ec959228356e208b894a19637ab5f	https://www.encodeproject.org/files/ENCFF000PLZ/@@download/ENCFF000PLZ.bigBed	hg19	
ENCFF000PMA	bigBed broadPeak	peaks	ENCSR000BJL	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	2	1					ENCFF001UGX	147835	Richard Myers, HAIB	90ffcf0c1c36cbd2dd916decc90d68e8	https://www.encodeproject.org/files/ENCFF000PMA/@@download/ENCFF000PMA.bigBed	hg19	
ENCFF000PMD	bigWig	raw signal	ENCSR000BJL	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	1	1						14949534	Richard Myers, HAIB	8c8ddfee4ea9bef9cfc5ad5676bda82a	https://www.encodeproject.org/files/ENCFF000PMD/@@download/ENCFF000PMD.bigWig	hg19	
ENCFF000PME	bigWig	raw signal	ENCSR000BJL	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	2	1						28688096	Richard Myers, HAIB	7b4bcd7f044731e5007c8779304f8606	https://www.encodeproject.org/files/ENCFF000PME/@@download/ENCFF000PME.bigWig	hg19	
ENCFF694DVO	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BJL	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CKT	480876	ENCODE Consortium	0a69527b62dcb56dd09990816b7f3ab8	https://www.encodeproject.org/files/ENCFF694DVO/@@download/ENCFF694DVO.bigBed	hg19	
ENCFF000NYD	bigBed broadPeak	peaks	ENCSR000BQS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2012-02-29	ENCODE		see document			1	1					ENCFF001TXS	200961	Richard Myers, HAIB	222306f35061a6607873f0c2e10d78cf	https://www.encodeproject.org/files/ENCFF000NYD/@@download/ENCFF000NYD.bigBed	hg19	
ENCFF000NYE	bigBed broadPeak	peaks	ENCSR000BQS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2012-02-29	ENCODE		see document			2	1					ENCFF001TXT	168287	Richard Myers, HAIB	513a4ce93ec1e04dc661bda834dbae41	https://www.encodeproject.org/files/ENCFF000NYE/@@download/ENCFF000NYE.bigBed	hg19	
ENCFF000NYG	bigWig	raw signal	ENCSR000BQS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2012-02-29	ENCODE		see document			1	1						8687856	Richard Myers, HAIB	326175949a41294491bb704a219a1cdd	https://www.encodeproject.org/files/ENCFF000NYG/@@download/ENCFF000NYG.bigWig	hg19	
ENCFF000NYI	bigWig	raw signal	ENCSR000BQS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2012-02-29	ENCODE		see document			2	1						6190287	Richard Myers, HAIB	a55185f2b42444c4310e801dbb25a05a	https://www.encodeproject.org/files/ENCFF000NYI/@@download/ENCFF000NYI.bigWig	hg19	
ENCFF251ELV	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BQS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					REST-human	ENCAB000AJK	DNA		see document	see document		2012-02-29	ENCODE											ENCFF002CHH	357623	ENCODE Consortium	06d1266c5a02e4d189525d5e2a77da78	https://www.encodeproject.org/files/ENCFF251ELV/@@download/ENCFF251ELV.bigBed	hg19	
ENCFF741VWN	bigBed narrowPeak	peaks	ENCSR906QEK	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					TCF12-mouse	ENCAB545OKX	DNA					2014-12-08	ENCODE											ENCFF847YWU	1256417	ENCODE Consortium	bc638b0ebfee492d0dca9fa865205327	https://www.encodeproject.org/files/ENCFF741VWN/@@download/ENCFF741VWN.bigBed	mm9	
ENCFF001NFD	bigBed narrowPeak	peaks	ENCSR000ERF	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					CHD2-mouse	ENCAB000AFG	DNA		see document	see document		2011-09-19	ENCODE											ENCFF001YHS	1313916	Michael Snyder, Stanford	f23fa856a519646ae01f7795c968083c	https://www.encodeproject.org/files/ENCFF001NFD/@@download/ENCFF001NFD.bigBed	mm9	
ENCFF001NFG	bigWig	signal	ENCSR000ERF	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					CHD2-mouse	ENCAB000AFG	DNA		see document	see document		2011-09-19	ENCODE												381074851	Michael Snyder, Stanford	6631652b75833b1736c48bdbea51cbad	https://www.encodeproject.org/files/ENCFF001NFG/@@download/ENCFF001NFG.bigWig	mm9	
ENCFF148ECK	bigBed narrowPeak	peaks	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE											ENCFF287QGR	1489047	ENCODE Consortium	5ec43953e3d321be5d238394d5562a72	https://www.encodeproject.org/files/ENCFF148ECK/@@download/ENCFF148ECK.bigBed	mm9	
ENCFF138CKI	bigBed narrowPeak	peaks	ENCSR973SOG	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF1-mouse	ENCAB070KUB	DNA					2014-12-08	ENCODE											ENCFF996YQZ	601962	ENCODE Consortium	b737c9b5922b7af8a156978329b5e553	https://www.encodeproject.org/files/ENCFF138CKI/@@download/ENCFF138CKI.bigBed	mm9	
ENCFF000OWF	bigBed broadPeak	peaks	ENCSR000BKD	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1					ENCFF001UDC	829287	Richard Myers, HAIB	d7c1f62030d05ea26428034c1fc90342	https://www.encodeproject.org/files/ENCFF000OWF/@@download/ENCFF000OWF.bigBed	hg19	
ENCFF000OWH	bigBed broadPeak	peaks	ENCSR000BKD	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1					ENCFF001UDD	635413	Richard Myers, HAIB	729cd361e9710221bfdb4ec0bf4aa2b2	https://www.encodeproject.org/files/ENCFF000OWH/@@download/ENCFF000OWH.bigBed	hg19	
ENCFF000OWJ	bigWig	raw signal	ENCSR000BKD	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1						25980156	Richard Myers, HAIB	d958a8dc62dd1e13ad9a849effe1c45a	https://www.encodeproject.org/files/ENCFF000OWJ/@@download/ENCFF000OWJ.bigWig	hg19	
ENCFF000OWK	bigWig	raw signal	ENCSR000BKD	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1						12245361	Richard Myers, HAIB	7247664faccd8ed7895bc234716272e3	https://www.encodeproject.org/files/ENCFF000OWK/@@download/ENCFF000OWK.bigWig	hg19	
ENCFF942HWY	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BKD	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CJT	704764	ENCODE Consortium	7c3ace74466528ef4ea591c64812dc55	https://www.encodeproject.org/files/ENCFF942HWY/@@download/ENCFF942HWY.bigBed	hg19	
ENCFF001NVP	bigBed narrowPeak	peaks	ENCSR000ETX	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus					MAX-mouse	ENCAB000AIL	DNA		see document	see document		2011-09-19	ENCODE											ENCFF001YJS	510287	Michael Snyder, Stanford	3c4ef69a2539bd1df8c22d886522e295	https://www.encodeproject.org/files/ENCFF001NVP/@@download/ENCFF001NVP.bigBed	mm9	
ENCFF001NVS	bigWig	signal	ENCSR000ETX	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus					MAX-mouse	ENCAB000AIL	DNA		see document	see document		2011-09-19	ENCODE												373872829	Michael Snyder, Stanford	3c07533baab9fc81a65549a4ad45a428	https://www.encodeproject.org/files/ENCFF001NVS/@@download/ENCFF001NVS.bigWig	mm9	
ENCFF000ZMI	bigBed narrowPeak	peaks	ENCSR000EHS	ChIP-seq	EFO:0002798	NB4	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VQL	3551540	Michael Snyder, Stanford	a50188108f1ffb613f5bed5138925fb1	https://www.encodeproject.org/files/ENCFF000ZMI/@@download/ENCFF000ZMI.bigBed	hg19	
ENCFF000ZML	bigWig	signal	ENCSR000EHS	ChIP-seq	EFO:0002798	NB4	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2011-10-29	ENCODE												362783329	Michael Snyder, Stanford	1878fdcd1919793035f43eaa7cddadc0	https://www.encodeproject.org/files/ENCFF000ZML/@@download/ENCFF000ZML.bigWig	hg19	
ENCFF078CQU	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EHS	ChIP-seq	EFO:0002798	NB4	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CZP	1667611	ENCODE Consortium	66fb7ba033c52f5f03690d0bcc46b004	https://www.encodeproject.org/files/ENCFF078CQU/@@download/ENCFF078CQU.bigBed	hg19	
ENCFF000XHC	bigBed narrowPeak	peaks	ENCSR000ECN	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF001VIS	2196243	Michael Snyder, Stanford	10e6fc87ed91a6d8b00b51f4c43655d0	https://www.encodeproject.org/files/ENCFF000XHC/@@download/ENCFF000XHC.bigBed	hg19	
ENCFF000XHH	bigWig	signal	ENCSR000ECN	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE												366252552	Michael Snyder, Stanford	cf44a5261ea077acb9a697d4fc7c17ad	https://www.encodeproject.org/files/ENCFF000XHH/@@download/ENCFF000XHH.bigWig	hg19	
ENCFF443CGL	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ECN	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF002CSR	1786576	ENCODE Consortium	38b23c3190dcae088bd7ad16c8428e68	https://www.encodeproject.org/files/ENCFF443CGL/@@download/ENCFF443CGL.bigBed	hg19	
ENCFF000VXX	bigBed narrowPeak	peaks	ENCSR000DZF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF001VEO	2004985	Michael Snyder, Stanford	3eb85bf247c97f281eac9f1ab98a5719	https://www.encodeproject.org/files/ENCFF000VXX/@@download/ENCFF000VXX.bigBed	hg19	
ENCFF000VYC	bigWig	signal	ENCSR000DZF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE												397803289	Michael Snyder, Stanford	82ff6b69a53e9167e0118fb5decfd75e	https://www.encodeproject.org/files/ENCFF000VYC/@@download/ENCFF000VYC.bigWig	hg19	
ENCFF010EZW	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DZF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF002COW	825517	ENCODE Consortium	975280968eadf55a86707b7a0a79b91a	https://www.encodeproject.org/files/ENCFF010EZW/@@download/ENCFF010EZW.bigBed	hg19	
ENCFF000VPQ	bigBed narrowPeak	peaks	ENCSR000DYG	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF001VDQ	991333	Michael Snyder, Stanford	4c5f6dca65be5d28215303ce06cd5c3f	https://www.encodeproject.org/files/ENCFF000VPQ/@@download/ENCFF000VPQ.bigBed	hg19	
ENCFF000VPW	bigWig	signal	ENCSR000DYG	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE												437369176	Michael Snyder, Stanford	d41163d445deac47b48f84cd7daf3ae2	https://www.encodeproject.org/files/ENCFF000VPW/@@download/ENCFF000VPW.bigWig	hg19	
ENCFF786SAQ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DYG	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF002COE	604665	ENCODE Consortium	8f6186b282ec01213cf12f5f7260220e	https://www.encodeproject.org/files/ENCFF786SAQ/@@download/ENCFF786SAQ.bigBed	hg19	
ENCFF000XUE	bigBed narrowPeak	peaks	ENCSR000EDS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF001VKM	2033499	Michael Snyder, Stanford	d4e87b24f66780f5ee00aa5e5291b39d	https://www.encodeproject.org/files/ENCFF000XUE/@@download/ENCFF000XUE.bigBed	hg19	
ENCFF000XUJ	bigWig	signal	ENCSR000EDS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE												341192429	Michael Snyder, Stanford	0c93b7c6ce110ce6f59d1fef8b1daa97	https://www.encodeproject.org/files/ENCFF000XUJ/@@download/ENCFF000XUJ.bigWig	hg19	
ENCFF771XWP	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EDS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2012-05-14	ENCODE											ENCFF002CUJ	837163	ENCODE Consortium	4d9ed9c1e83fb5781ec6c6f22b915289	https://www.encodeproject.org/files/ENCFF771XWP/@@download/ENCFF771XWP.bigBed	hg19	
ENCFF001NHG	bigBed narrowPeak	peaks	ENCSR000EQR	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE											ENCFF001YIA	767082	Michael Snyder, Stanford	0884d4eede6d9e98c3187117d5f28909	https://www.encodeproject.org/files/ENCFF001NHG/@@download/ENCFF001NHG.bigBed	mm9	
ENCFF001NHN	bigWig	signal	ENCSR000EQR	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE												224465008	Michael Snyder, Stanford	54d05de3ed3176dc831ecd936c218d6f	https://www.encodeproject.org/files/ENCFF001NHN/@@download/ENCFF001NHN.bigWig	mm9	
ENCFF001NNE	bigBed narrowPeak	peaks	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE											ENCFF001YIV	506607	Michael Snyder, Stanford	262095175080bf2971334d73bc699153	https://www.encodeproject.org/files/ENCFF001NNE/@@download/ENCFF001NNE.bigBed	mm9	
ENCFF001NNK	bigWig	signal	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE												149569899	Michael Snyder, Stanford	b249ce84ff6e01cb569e62ebe733d194	https://www.encodeproject.org/files/ENCFF001NNK/@@download/ENCFF001NNK.bigWig	mm9	
ENCFF000QEM	bigWig	raw signal	ENCSR000BGG	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	1	1						42255894	Richard Myers, HAIB	0ada227a3484493f487690ba536107b9	https://www.encodeproject.org/files/ENCFF000QEM/@@download/ENCFF000QEM.bigWig	hg19	
ENCFF000QEN	bigWig	raw signal	ENCSR000BGG	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	2	1						17196304	Richard Myers, HAIB	3011c9ebe84e441c29a8d7a83d068664	https://www.encodeproject.org/files/ENCFF000QEN/@@download/ENCFF000QEN.bigWig	hg19	
ENCFF000QEP	bigWig	raw signal	ENCSR000BGG	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	3	1						3516754	Richard Myers, HAIB	b57e305c0ade7dbdc17bb1ee6c57948d	https://www.encodeproject.org/files/ENCFF000QEP/@@download/ENCFF000QEP.bigWig	hg19	
ENCFF000QEQ	bigWig	raw signal	ENCSR000BGG	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	4	1						551727	Richard Myers, HAIB	ffff1daec20198d545a732f96230a657	https://www.encodeproject.org/files/ENCFF000QEQ/@@download/ENCFF000QEQ.bigWig	hg19	
ENCFF378MDC	bigWig	signal of unique reads	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	immortalized cell line	unknown	unknown	Homo sapiens							DNA					2015-08-18	ENCODE					1		36				ENCFF178WLB, ENCFF302JOP, ENCFF377AOZ, ENCFF536KHM, ENCFF580MND, ENCFF645INN, ENCFF665FKP, ENCFF719IMH, ENCFF901FSW	342681363	John Stamatoyannopoulos, UW	68a812789fd97fa90531aaa986b867da	https://www.encodeproject.org/files/ENCFF378MDC/@@download/ENCFF378MDC.bigWig	hg19	
ENCFF496HYX	bigWig	signal of unique reads	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	immortalized cell line	unknown	unknown	Homo sapiens							DNA					2015-08-18	ENCODE					2		36				ENCFF266WWA, ENCFF314WHE, ENCFF355JSW	261573544	John Stamatoyannopoulos, UW	33362bc25c3f746bb11a50f67df60898	https://www.encodeproject.org/files/ENCFF496HYX/@@download/ENCFF496HYX.bigWig	hg19	
ENCFF000ODE	bigWig	raw signal	ENCSR000BGJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2011-07-18	ENCODE		see document			1	1						3119498	Richard Myers, HAIB	7f4578111d7bf0342afa923aca140631	https://www.encodeproject.org/files/ENCFF000ODE/@@download/ENCFF000ODE.bigWig	hg19	
ENCFF000ODF	bigWig	raw signal	ENCSR000BGJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2011-07-18	ENCODE		see document			2	1						2228030	Richard Myers, HAIB	3d69ecd4fcbe5a4bad00bddf904d1a20	https://www.encodeproject.org/files/ENCFF000ODF/@@download/ENCFF000ODF.bigWig	hg19	
ENCFF001MLR	bigWig	signal	ENCSR000DIT	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document			1	1						1109820694	Ross Hardison, PennState	a02c9860c09456e200ec00fbed66b503	https://www.encodeproject.org/files/ENCFF001MLR/@@download/ENCFF001MLR.bigWig	mm9	
ENCFF001MLT	bigWig	signal	ENCSR000DIT	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document			2	1						5777705499	Ross Hardison, PennState	f3da921afc1b1c1261153355a9d4fa57	https://www.encodeproject.org/files/ENCFF001MLT/@@download/ENCFF001MLT.bigWig	mm9	
ENCFF001MLV	bigWig	signal	ENCSR000DIT	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE												6126283456	Ross Hardison, PennState	fe9c00a1e26cda9b6f62815981c71d52	https://www.encodeproject.org/files/ENCFF001MLV/@@download/ENCFF001MLV.bigWig	mm9	
ENCFF000AVH	bigWig	signal	ENCSR000AMI	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					Control-human		DNA		see document	see document		2011-02-10	ENCODE												426083412	Bradley Bernstein, Broad	a19d5fda9cbf2b1941a2e582763ac62a	https://www.encodeproject.org/files/ENCFF000AVH/@@download/ENCFF000AVH.bigWig	hg19	
ENCFF000ODQ	bigWig	raw signal	ENCSR000BVP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2012-09-10	ENCODE		see document			1	1						372676121	Richard Myers, HAIB	e0015a88c476d0b81d451259d601f5e4	https://www.encodeproject.org/files/ENCFF000ODQ/@@download/ENCFF000ODQ.bigWig	hg19	
ENCFF000ODS	bigWig	raw signal	ENCSR000BVP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					Control-human		DNA		see document	see document		2012-09-10	ENCODE		see document			3	1						141295896	Richard Myers, HAIB	d6bffbf9981723a929852397f1b601eb	https://www.encodeproject.org/files/ENCFF000ODS/@@download/ENCFF000ODS.bigWig	hg19	
