File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000MSB	bigWig	raw signal	ENCSR000BYC	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	1	1						48969225	Richard Myers, HAIB	54d6bb0201ed6b884c71a4a18dae0be7	https://www.encodeproject.org/files/ENCFF000MSB/@@download/ENCFF000MSB.bigWig	hg19	
ENCFF000MSC	bigWig	raw signal	ENCSR000BYC	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	2	1						59860436	Richard Myers, HAIB	a607eab6bbfb0e9a8f8a307cffab7cf9	https://www.encodeproject.org/files/ENCFF000MSC/@@download/ENCFF000MSC.bigWig	hg19	
ENCFF000MSE	gtf	transcript quantifications	ENCSR000BYC	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	1	1						7192064	Richard Myers, HAIB	52abc7015690861d745d635e5e54febc	https://www.encodeproject.org/files/ENCFF000MSE/@@download/ENCFF000MSE.gtf.gz	hg19	
ENCFF000MSG	gtf	transcript quantifications	ENCSR000BYC	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	2	1						7222762	Richard Myers, HAIB	00b5ab645529a1e56ca6d3ea79ad94dc	https://www.encodeproject.org/files/ENCFF000MSG/@@download/ENCFF000MSG.gtf.gz	hg19	
ENCFF000MRO	gtf	transcript quantifications	ENCSR000BYB	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	1	1						7185606	Richard Myers, HAIB	54082c8ad67ce2686ece0431269b673f	https://www.encodeproject.org/files/ENCFF000MRO/@@download/ENCFF000MRO.gtf.gz	hg19	
ENCFF000MRQ	gtf	transcript quantifications	ENCSR000BYB	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	2	1						7230016	Richard Myers, HAIB	03b91a5c3b76bfefb588cd63c02e3ce3	https://www.encodeproject.org/files/ENCFF000MRQ/@@download/ENCFF000MRQ.gtf.gz	hg19	
ENCFF000MRW	bigWig	raw signal	ENCSR000BYB	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	1	1						44996320	Richard Myers, HAIB	12bfe7905ed7050b64c7c83775a7e891	https://www.encodeproject.org/files/ENCFF000MRW/@@download/ENCFF000MRW.bigWig	hg19	
ENCFF000MRX	bigWig	raw signal	ENCSR000BYB	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	2	1						57864742	Richard Myers, HAIB	a5358b2157fd4eb44acfb8ea1aa77b4d	https://www.encodeproject.org/files/ENCFF000MRX/@@download/ENCFF000MRX.bigWig	hg19	
ENCFF000MQY	bigWig	raw signal	ENCSR000BXZ	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	1	1						56218833	Richard Myers, HAIB	305679cc89147ca2220e462628066c35	https://www.encodeproject.org/files/ENCFF000MQY/@@download/ENCFF000MQY.bigWig	hg19	
ENCFF000MQZ	bigWig	raw signal	ENCSR000BXZ	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	2	1						58386791	Richard Myers, HAIB	274952a5b1bd8f5bd50d452dac6717d0	https://www.encodeproject.org/files/ENCFF000MQZ/@@download/ENCFF000MQZ.bigWig	hg19	
ENCFF000MRB	gtf	transcript quantifications	ENCSR000BXZ	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	1	1						7206676	Richard Myers, HAIB	ab27355fba50d9580d8937f8cf62ab9e	https://www.encodeproject.org/files/ENCFF000MRB/@@download/ENCFF000MRB.gtf.gz	hg19	
ENCFF000MRD	gtf	transcript quantifications	ENCSR000BXZ	RNA-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	39 year	2	1						7222267	Richard Myers, HAIB	8d3e9a4835e99684cad6c8a4269ccd32	https://www.encodeproject.org/files/ENCFF000MRD/@@download/ENCFF000MRD.gtf.gz	hg19	
ENCFF000DDB	gtf	exon quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						7818577	Barbara Wold, Caltech	a39560ea5caeeebf2a106d5e4c17c6df	https://www.encodeproject.org/files/ENCFF000DDB/@@download/ENCFF000DDB.gtf.gz	hg19	
ENCFF000DDD	gtf	exon quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						7820458	Barbara Wold, Caltech	09d4c85fc89de3d3880ea4c5f06e106a	https://www.encodeproject.org/files/ENCFF000DDD/@@download/ENCFF000DDD.gtf.gz	hg19	
ENCFF000DDG	gtf	exon quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						7774823	Barbara Wold, Caltech	448e6b34a1642b1c739310634b225a1b	https://www.encodeproject.org/files/ENCFF000DDG/@@download/ENCFF000DDG.gtf.gz	hg19	
ENCFF000DDV	gtf	gene quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						953868	Barbara Wold, Caltech	dd3aa911617e46c0cfe7dfc4f7216367	https://www.encodeproject.org/files/ENCFF000DDV/@@download/ENCFF000DDV.gtf.gz	hg19	
ENCFF000DDX	gtf	gene quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1279665	Barbara Wold, Caltech	239afed59f7f1eff0f8e644e32d7d7fa	https://www.encodeproject.org/files/ENCFF000DDX/@@download/ENCFF000DDX.gtf.gz	hg19	
ENCFF000DDZ	gtf	gene quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						1638575	Barbara Wold, Caltech	5757f581776759f734d89bd4a60da5f2	https://www.encodeproject.org/files/ENCFF000DDZ/@@download/ENCFF000DDZ.gtf.gz	hg19	
ENCFF000DEB	gtf	gene quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1957304	Barbara Wold, Caltech	32c468ab639fd1e042dd5ee34878f3d6	https://www.encodeproject.org/files/ENCFF000DEB/@@download/ENCFF000DEB.gtf.gz	hg19	
ENCFF000DED	gtf	gene quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1950940	Barbara Wold, Caltech	fc1f369ccfae49bbaafad828e09c1d68	https://www.encodeproject.org/files/ENCFF000DED/@@download/ENCFF000DED.gtf.gz	hg19	
ENCFF000DEF	gtf	gene quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						1952294	Barbara Wold, Caltech	5625be74467636618e7c53be64a6d97d	https://www.encodeproject.org/files/ENCFF000DEF/@@download/ENCFF000DEF.gtf.gz	hg19	
ENCFF000DER	gtf	transcription start sites	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						3086930	Barbara Wold, Caltech	d48c021246447f5cc3156826c4acade3	https://www.encodeproject.org/files/ENCFF000DER/@@download/ENCFF000DER.gtf.gz	hg19	
ENCFF000DET	gtf	transcription start sites	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						3092382	Barbara Wold, Caltech	9b60fdf3305376edd454cb97de78f2f1	https://www.encodeproject.org/files/ENCFF000DET/@@download/ENCFF000DET.gtf.gz	hg19	
ENCFF000DEV	gtf	transcription start sites	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						3073021	Barbara Wold, Caltech	20984e2a00a4c29008e35f1fab4e2b03	https://www.encodeproject.org/files/ENCFF000DEV/@@download/ENCFF000DEV.gtf.gz	hg19	
ENCFF000DEX	gtf	transcript quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						4313097	Barbara Wold, Caltech	7520bfc7a2f20bd4c697ac823e2a6ba4	https://www.encodeproject.org/files/ENCFF000DEX/@@download/ENCFF000DEX.gtf.gz	hg19	
ENCFF000DEZ	gtf	transcript quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						4660522	Barbara Wold, Caltech	14b8ed2239bc35f6d94f13d83e6d1ed1	https://www.encodeproject.org/files/ENCFF000DEZ/@@download/ENCFF000DEZ.gtf.gz	hg19	
ENCFF000DFB	gtf	transcript quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						5312112	Barbara Wold, Caltech	da7c75eeaf1c6f00f858bedf948da344	https://www.encodeproject.org/files/ENCFF000DFB/@@download/ENCFF000DFB.gtf.gz	hg19	
ENCFF000DFD	gtf	transcript quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						13387670	Barbara Wold, Caltech	81751f3bb56ca2c1cde24748d125bbe0	https://www.encodeproject.org/files/ENCFF000DFD/@@download/ENCFF000DFD.gtf.gz	hg19	
ENCFF000DFF	gtf	transcript quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						13393086	Barbara Wold, Caltech	b52f71203d9f43a63161bea1324c2bd5	https://www.encodeproject.org/files/ENCFF000DFF/@@download/ENCFF000DFF.gtf.gz	hg19	
ENCFF000DFH	gtf	transcript quantifications	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						13356406	Barbara Wold, Caltech	6afb939b3589e90afadf56f6ae01ddcf	https://www.encodeproject.org/files/ENCFF000DFH/@@download/ENCFF000DFH.gtf.gz	hg19	
ENCFF000DFJ	bigWig	signal	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						208592058	Barbara Wold, Caltech	9a6917f13d90cdf628d2b505cb5161fa	https://www.encodeproject.org/files/ENCFF000DFJ/@@download/ENCFF000DFJ.bigWig	hg19	
ENCFF000DFK	bigWig	signal	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						157189970	Barbara Wold, Caltech	d53fc33946e709ec193ef5b706fe166d	https://www.encodeproject.org/files/ENCFF000DFK/@@download/ENCFF000DFK.bigWig	hg19	
ENCFF000DFO	bigWig	signal	ENCSR000CWL	RNA-seq	EFO:0002786	GM12892	immortalized cell line	unknown	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						169318921	Barbara Wold, Caltech	6092c8311a0a1eff2301d2d5b39428bf	https://www.encodeproject.org/files/ENCFF000DFO/@@download/ENCFF000DFO.bigWig	hg19	
ENCFF000DBK	gtf	exon quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						7890312	Barbara Wold, Caltech	622c09da744abb1593af2efcd06c3a38	https://www.encodeproject.org/files/ENCFF000DBK/@@download/ENCFF000DBK.gtf.gz	hg19	
ENCFF000DBM	gtf	exon quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						7794006	Barbara Wold, Caltech	7aa897ff9b78d05ed1b796ca55061a03	https://www.encodeproject.org/files/ENCFF000DBM/@@download/ENCFF000DBM.gtf.gz	hg19	
ENCFF000DBU	gtf	gene quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1145768	Barbara Wold, Caltech	151187a5de7feca4f734a1a5cf284bfe	https://www.encodeproject.org/files/ENCFF000DBU/@@download/ENCFF000DBU.gtf.gz	hg19	
ENCFF000DBW	gtf	gene quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1251819	Barbara Wold, Caltech	24757a64ea5c65f871cf06607c68a4a7	https://www.encodeproject.org/files/ENCFF000DBW/@@download/ENCFF000DBW.gtf.gz	hg19	
ENCFF000DBY	gtf	gene quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1977658	Barbara Wold, Caltech	8e8889ff6bce358b255dd565af7932d7	https://www.encodeproject.org/files/ENCFF000DBY/@@download/ENCFF000DBY.gtf.gz	hg19	
ENCFF000DCA	gtf	gene quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1947376	Barbara Wold, Caltech	02a0ee3742bea583079a5beb93412f5e	https://www.encodeproject.org/files/ENCFF000DCA/@@download/ENCFF000DCA.gtf.gz	hg19	
ENCFF000DCI	gtf	transcription start sites	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						3132916	Barbara Wold, Caltech	7d6fb7764b1903f06c890935a7b9225c	https://www.encodeproject.org/files/ENCFF000DCI/@@download/ENCFF000DCI.gtf.gz	hg19	
ENCFF000DCK	gtf	transcription start sites	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						3077437	Barbara Wold, Caltech	6086ee0db8058ab90a5e3ae9f554f413	https://www.encodeproject.org/files/ENCFF000DCK/@@download/ENCFF000DCK.gtf.gz	hg19	
ENCFF000DCM	gtf	transcript quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						4745197	Barbara Wold, Caltech	0411b1e4ca819dcb3bc2b1944da41f3f	https://www.encodeproject.org/files/ENCFF000DCM/@@download/ENCFF000DCM.gtf.gz	hg19	
ENCFF000DCO	gtf	transcript quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						4547972	Barbara Wold, Caltech	b7dad9d8354516e7bebd4fed29baf0a1	https://www.encodeproject.org/files/ENCFF000DCO/@@download/ENCFF000DCO.gtf.gz	hg19	
ENCFF000DCR	gtf	transcript quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						13497989	Barbara Wold, Caltech	c07c96b550dc2134b1e02e3e1e67960a	https://www.encodeproject.org/files/ENCFF000DCR/@@download/ENCFF000DCR.gtf.gz	hg19	
ENCFF000DCW	bigWig	signal	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						211023842	Barbara Wold, Caltech	6b36048e03b7e362fcb6d40b6555117f	https://www.encodeproject.org/files/ENCFF000DCW/@@download/ENCFF000DCW.bigWig	hg19	
ENCFF000DCX	bigWig	signal	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						144484568	Barbara Wold, Caltech	28deb7e7f53c31807200320e1a710cf1	https://www.encodeproject.org/files/ENCFF000DCX/@@download/ENCFF000DCX.bigWig	hg19	
ENCFF000DCY	gtf	transcript quantifications	ENCSR000CWK	RNA-seq	EFO:0002785	GM12891	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						13361858	Barbara Wold, Caltech	a99d9505f5503a5c3f8ae99c9008e9c6	https://www.encodeproject.org/files/ENCFF000DCY/@@download/ENCFF000DCY.gtf.gz	hg19	
ENCFF000CXR	gtf	exon quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						8039487	Barbara Wold, Caltech	e9ea28c09e56c9328d75eac9e58e29b7	https://www.encodeproject.org/files/ENCFF000CXR/@@download/ENCFF000CXR.gtf.gz	hg19	
ENCFF000CXT	gtf	exon quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						8112691	Barbara Wold, Caltech	33d5d464a6da68e31084a953bfa54d3a	https://www.encodeproject.org/files/ENCFF000CXT/@@download/ENCFF000CXT.gtf.gz	hg19	
ENCFF000CZB	gtf	gene quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1055956	Barbara Wold, Caltech	df152c461336398592d7fa83133a02dd	https://www.encodeproject.org/files/ENCFF000CZB/@@download/ENCFF000CZB.gtf.gz	hg19	
ENCFF000CZD	gtf	gene quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1288564	Barbara Wold, Caltech	ddd6303d91b67a0ecac01a3fc3f6f668	https://www.encodeproject.org/files/ENCFF000CZD/@@download/ENCFF000CZD.gtf.gz	hg19	
ENCFF000CZF	gtf	gene quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1960465	Barbara Wold, Caltech	464eb5317f74fe716a2f40b3fe3f2cc4	https://www.encodeproject.org/files/ENCFF000CZF/@@download/ENCFF000CZF.gtf.gz	hg19	
ENCFF000CZI	gtf	gene quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1939135	Barbara Wold, Caltech	f7133ee0fad9f2a5f06510ef0a20b5bd	https://www.encodeproject.org/files/ENCFF000CZI/@@download/ENCFF000CZI.gtf.gz	hg19	
ENCFF000CZO	gtf	transcription start sites	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						3263815	Barbara Wold, Caltech	7c0c92fb09ee3038bc951dfb54650878	https://www.encodeproject.org/files/ENCFF000CZO/@@download/ENCFF000CZO.gtf.gz	hg19	
ENCFF000CZQ	gtf	transcription start sites	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						3218571	Barbara Wold, Caltech	c78567112e59917fe8bb96719b2c0777	https://www.encodeproject.org/files/ENCFF000CZQ/@@download/ENCFF000CZQ.gtf.gz	hg19	
ENCFF000CZS	gtf	transcript quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						4401789	Barbara Wold, Caltech	835816c2c44ab289492c392f93ae3793	https://www.encodeproject.org/files/ENCFF000CZS/@@download/ENCFF000CZS.gtf.gz	hg19	
ENCFF000CZU	gtf	transcript quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						5117730	Barbara Wold, Caltech	516d10d03988fbcdad17449127be395f	https://www.encodeproject.org/files/ENCFF000CZU/@@download/ENCFF000CZU.gtf.gz	hg19	
ENCFF000CZW	gtf	transcript quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						13649109	Barbara Wold, Caltech	8deacbcf99623d8ea677dcdb5bbc1dad	https://www.encodeproject.org/files/ENCFF000CZW/@@download/ENCFF000CZW.gtf.gz	hg19	
ENCFF000DAA	gtf	transcript quantifications	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						13742642	Barbara Wold, Caltech	458495d56ea98459e89901e42db8c7d3	https://www.encodeproject.org/files/ENCFF000DAA/@@download/ENCFF000DAA.gtf.gz	hg19	
ENCFF000DBC	bigWig	signal	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						219844221	Barbara Wold, Caltech	41464ad5a124820f3e2ebb1480cbbd55	https://www.encodeproject.org/files/ENCFF000DBC/@@download/ENCFF000DBC.bigWig	hg19	
ENCFF000DBG	bigWig	signal	ENCSR000EYN	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						317107191	Barbara Wold, Caltech	b3a79785ba671d9626b77ba107e61798	https://www.encodeproject.org/files/ENCFF000DBG/@@download/ENCFF000DBG.bigWig	hg19	
ENCFF000DPQ	gtf	exon quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						8013939	Barbara Wold, Caltech	7e17e170b718706bd09635fe96dfbb1f	https://www.encodeproject.org/files/ENCFF000DPQ/@@download/ENCFF000DPQ.gtf.gz	hg19	
ENCFF000DPS	gtf	exon quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						8051493	Barbara Wold, Caltech	9c592b6a65219aa33f2a7540a0a07900	https://www.encodeproject.org/files/ENCFF000DPS/@@download/ENCFF000DPS.gtf.gz	hg19	
ENCFF000DQI	gtf	gene quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						932617	Barbara Wold, Caltech	307f3f0cf4f4ca3300ef5b39a9d78541	https://www.encodeproject.org/files/ENCFF000DQI/@@download/ENCFF000DQI.gtf.gz	hg19	
ENCFF000DQK	gtf	gene quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						1007056	Barbara Wold, Caltech	f4b4b8b89bc157646933d69bfa0e5b8a	https://www.encodeproject.org/files/ENCFF000DQK/@@download/ENCFF000DQK.gtf.gz	hg19	
ENCFF000DQM	gtf	gene quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						1930235	Barbara Wold, Caltech	d2156f139cdd7b2eea47cfbde9a00c14	https://www.encodeproject.org/files/ENCFF000DQM/@@download/ENCFF000DQM.gtf.gz	hg19	
ENCFF000DQP	gtf	gene quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						1940609	Barbara Wold, Caltech	19ac6edfeb690e3145def6df223d6ffc	https://www.encodeproject.org/files/ENCFF000DQP/@@download/ENCFF000DQP.gtf.gz	hg19	
